Price,Close,High,Low,Open,Volume
Ticker,SPY,SPY,SPY,SPY,SPY
Date,,,,,
2015-06-30,174.56272888183594,175.80930365442316,174.07935734407548,175.75841222445175,182925100
2015-07-01,175.9619598388672,176.4114038095529,175.16482889022544,176.15699838813146,135979900
2015-07-02,175.8008270263672,176.6149217455619,175.37682232544418,176.445322453112,104373700
2015-07-06,175.300537109375,176.08917978840722,174.291403663612,174.49493061607143,117975400
2015-07-07,176.40293884277344,176.53013509123454,173.0872186105082,175.5040508480535,173820200
2015-07-08,173.44337463378906,175.33443211538943,173.2059330190409,175.04611200313778,164020100
2015-07-09,173.7571258544922,175.83475929560024,173.64689342826463,175.57186550481904,144113100
2015-07-10,175.94500732421875,176.36901207394718,173.79954432576076,175.78388344898624,129456900
2015-07-13,177.886962890625,177.99719533069677,177.1831134273423,177.22551649180002,106069400
2015-07-14,178.6586456298828,178.97241796204113,177.78519682929925,177.84456370875583,81709600
2015-07-15,178.59927368164062,179.1674384696131,178.11590207628637,178.7010306766215,97914100
2015-07-16,180.0324249267578,180.0324249267578,179.42185703297494,179.66777410204932,106683300
2015-07-17,180.18507385253906,180.2444407347784,179.6084335430111,180.02394996028877,89030000
2015-07-20,180.27828979492188,180.77861216480017,179.95605506732971,180.41397438527372,70446800
2015-07-21,179.5659942626953,180.40552824477575,179.2607103546294,180.14263445593267,77965000
2015-07-22,179.24375915527344,179.58297071010165,178.8367182290773,178.87063291476125,88667900
2015-07-23,178.23460388183594,179.48117869584308,177.8699660622972,179.37942171171065,90509100
2015-07-24,176.3859405517578,178.3957185221818,176.0467419957657,178.33636459770116,117755000
2015-07-27,175.3598175048828,176.00431278090673,174.91037366217853,175.48702664916868,132361100
2015-07-28,177.51380920410156,177.65796924930885,175.36834645788147,176.20786748230012,123544800
2015-07-29,178.73497009277344,178.9639233465848,177.4968705005707,177.64103056616995,105791300
2015-07-30,178.77732849121094,178.94692776486121,177.5901076964687,178.21763924252937,91304400
2015-07-31,178.50596618652344,179.31157247213017,178.21764611623817,179.28613322708122,103266900
2015-08-03,177.9038543701172,178.53138587162874,176.93712434538514,178.47203195288256,113965700
2015-08-04,177.55621337890625,178.29397742066567,177.0643663712011,177.82756965994554,81820800
2015-08-05,178.14129638671875,179.19281949880926,177.8529634286228,178.46353107933035,85786800
2015-08-06,176.68276977539062,178.43814256549985,176.08915282318657,178.32789719901675,116030800
2015-08-07,176.3435516357422,176.67427478320872,175.42769993362032,176.52163930265334,117858000
2015-08-10,178.56533813476562,178.6501313074775,177.47139880813572,177.47139880813572,80270700
2015-08-11,176.95408630371094,177.63249628265467,176.1823947909175,177.20849166326408,126081400
2015-08-12,177.16612243652344,177.35268553983994,174.14721104045157,175.63122749163495,172123700
2015-08-13,176.9456329345703,177.70036073361578,176.39441909687014,177.00498686009746,89383300
2015-08-14,177.5901336669922,177.66645141035613,176.60643962053337,176.75059967119762,72786500
2015-08-17,178.582275390625,178.582275390625,176.52161900252528,176.98802670546814,79072600
2015-08-18,178.06500244140625,178.65860640765956,177.82756085490493,178.30244402790757,71692700
2015-08-19,176.6573486328125,178.09047384598486,175.83477836689792,177.31030664380165,172946000
2015-08-20,172.96849060058594,176.6318847393905,172.909123727376,175.12242893567785,194327900
2015-08-21,167.76168823242188,172.94302578489823,167.4988074090065,171.0689194618342,346588500
2015-08-24,160.6977996826172,167.46491184563678,154.6769270780361,158.99330525189063,507244300
2015-08-25,158.8067169189453,165.74342729233675,158.5099084662684,165.72646348200198,369833100
2015-08-26,164.90391540527344,165.18374712346233,159.73952826918892,162.88564887072096,339257000
2015-08-27,168.98281860351562,169.11001482400948,165.53990287979985,167.07479765853662,274143900
2015-08-28,168.99136352539062,169.46624686329378,167.83806987351136,168.32991702765403,160414400
2015-08-31,167.62600708007812,168.8641064275901,167.06631780217836,167.99913326534462,163298800
2015-09-01,162.62278747558594,165.16681600746006,161.74085033836124,163.76759255117034,256000400
2015-09-02,165.70950317382812,165.7519062274522,163.17395066641416,165.0395685695156,160269300
2015-09-03,165.82821655273438,167.9482397432843,165.32789418526733,166.43029589267755,152087800
2015-09-04,163.3180694580078,164.39504463805739,162.4870241631215,163.5385601053393,207081000
2015-09-08,167.4224853515625,167.57513376825094,165.5059888148042,166.15895965920086,116025700
2015-09-09,165.18377685546875,169.15246833342528,164.81066351752668,169.02527207499037,149347700
2015-09-10,166.0826416015625,167.2444103069639,164.72582142301195,164.98870225945203,158611100
2015-09-11,166.83743286132812,166.90527519000915,164.96332573286864,165.68413915295332,119691200
2015-09-14,166.2183380126953,167.06634751563368,165.72649094823927,167.0154690157931,79452000
2015-09-15,168.2959747314453,168.7454187410731,166.17595093523923,166.72715194641347,113806200
2015-09-16,169.7545166015625,169.9495680813596,168.25354927016397,168.60123623196228,99581600
2015-09-17,169.37290954589844,172.0526222874802,168.99130791349,169.61883951183904,276046600
2015-09-18,166.6051025390625,169.35840915348973,166.18742602580676,166.82673955282303,223657500
2015-09-21,167.466064453125,168.50600256138011,166.40054183573403,167.44901244932373,105726200
2015-09-22,165.2924346923828,165.76126735597094,164.14166479147298,165.26686318408446,153890900
2015-09-23,165.0281524658203,165.9402330863991,164.4399818846619,165.46288102252217,92790600
2015-09-24,164.4314422607422,164.90027480563526,162.43678707723458,163.79212870139736,159378800
2015-09-25,164.3888702392578,166.22156433559428,163.5023479456204,165.9146932350076,155054800
2015-09-28,160.2631072998047,163.58754538279757,159.94771679451924,163.47672687797112,178515900
2015-09-29,160.35687255859375,161.7377985853154,159.34249304129617,160.48474306475563,159045600
2015-09-30,163.348876953125,163.51935796370262,161.4820793211619,162.27482187343807,163452000
2015-10-01,163.77513122558594,164.08200233214515,161.8060470446938,163.73250770945,131079000
2015-10-02,166.22146606445312,166.24703755714478,161.2092453870827,161.76332474474867,211003300
2015-10-05,169.1793975830078,169.40955407960087,167.35522362552328,167.46604212515442,126320800
2015-10-06,168.59974670410156,169.61412618238037,167.92634222227196,169.04300769605243,110274500
2015-10-07,169.98072814941406,170.33874225737082,168.3355541459659,169.54598651292554,124307300
2015-10-08,171.51502990722656,171.8048489028821,169.28168592333665,169.58855692075613,153055200
2015-10-09,171.6173553466797,172.1032269502558,170.9780417056953,171.65997885745253,107069200
2015-10-12,171.77926635742188,171.98383833796902,171.2592908954221,171.69401936095025,56395600
2015-10-13,170.6967010498047,172.32482251854435,170.52622005462382,171.03766304016645,88038700
2015-10-14,169.87838745117188,171.2252095309142,169.5800489378103,170.63703899535116,99106200
2015-10-15,172.4867706298828,172.49529012657752,170.17671235283427,170.5517783172435,134142200
2015-10-16,173.2710723876953,173.28811138883714,172.1203024739379,172.89600625263745,114580100
2015-10-19,173.35623168945312,173.35623168945312,172.2992417719429,172.61463224644314,76523900
2015-10-20,173.1345977783203,173.75685919473295,172.65724584206598,172.91297380987788,78448500
2015-10-21,172.06057739257812,173.71425737614044,171.89008338818502,173.56082838042627,102038000
2015-10-22,174.9673309326172,175.18043545324358,172.06059515649272,173.02381874505394,174911700
2015-10-23,176.8852996826172,177.2603657795259,175.853880922988,176.66367562847557,144442300
2015-10-26,176.45054626464844,176.76593679867253,176.07548022047493,176.70627429539107,69033000
2015-10-27,176.10958862304688,176.45055066796715,175.4191190207507,175.76861357125836,77905800
2015-10-28,178.11282348632812,178.13839499798044,175.77720537626718,176.45061019456546,135906700
2015-10-29,178.01048278808594,178.38554885299948,177.4819877003634,177.60132572039328,90525500
2015-10-30,177.2432861328125,178.53044576528234,177.08133762246607,178.20652273085398,131076900
2015-11-02,179.3402099609375,179.53626244530764,177.44784109269546,177.5757115878751,86270800
2015-11-03,179.86024475097656,180.4228438988606,178.75209846156338,178.98225502331047,95246100
2015-11-04,179.31466674804688,180.28642283311376,178.7691197004105,180.15856532463167,96224500
2015-11-05,179.1356658935547,179.8431745065318,178.23210475142224,179.3743419308399,78408700
2015-11-06,179.0419464111328,179.28063551798806,177.69513684988644,178.78623130891637,110471500
2015-11-09,177.37112426757812,178.5730366693898,176.40788784539163,178.41959467856483,131008700
2015-11-10,177.7803497314453,177.81445374559817,176.61254088068264,176.88530795955353,75874600
2015-11-11,177.08131408691406,178.10421305136992,177.0131190883682,178.05307005417706,67846000
2015-11-12,174.6093292236328,176.50169854091794,174.59229022572475,176.02434646211964,121315200
2015-11-13,172.6487579345703,174.4644126674735,172.56352392785993,174.19164563638495,153577100
2015-11-16,175.27418518066406,175.33386068402223,172.3418651765062,172.4612161832225,117645200
2015-11-17,175.1463623046875,176.48465206705467,174.6434387063972,175.58962339469255,121123700
2015-11-18,177.9252166748047,178.0701261830835,175.5895995324828,175.63221002966628,121342500
2015-11-19,177.7717742919922,178.1979832866952,177.47342279295358,177.80586528854727,88220500
2015-11-20,178.4196014404297,179.110057908146,178.03601595912792,178.538939434765,94011500
2015-11-23,178.2150421142578,178.99073262910878,177.7462096007544,178.47928961999605,64931200
2015-11-24,178.45375061035156,178.86290769350893,176.80005726538457,177.19216234307353,98874400
2015-11-25,178.4281768798828,178.7861909490383,178.16391632246112,178.58160590657704,51980100
2015-11-27,178.6327667236328,178.83735178648945,178.03607654888876,178.52194818872667,37317800
2015-11-30,177.8911895751953,178.91408900550866,177.7803710262301,178.79475095541997,112822700
2015-12-01,179.58743286132812,179.7067838777987,178.24914325412715,178.53044277823457,97858400
2015-12-02,177.7547607421875,179.86023467202568,177.49903268867337,179.53631160378316,108441300
2015-12-03,175.26571655273438,178.2832714286848,174.53263633892368,178.01050435280212,166224200
2015-12-04,178.68389892578125,178.98225049853568,175.26570662617814,175.26570662617814,192913900
2015-12-07,177.60128784179688,178.777615786386,176.6209993799624,178.35140680477082,102027100
2015-12-08,176.4078826904297,177.55011956052414,175.4105553032399,176.01577773830294,103372400
2015-12-09,175.0355224609375,177.88259567826776,174.04671438323692,175.76008301941255,162401500
2015-12-10,175.48728942871094,176.81705942708876,174.86502793087854,175.10370393023524,116128900
2015-12-11,172.08615112304688,174.0126111331226,171.77074761632338,173.33920663175772,211173300
2015-12-14,172.95562744140625,173.083497960641,170.4409966455386,172.2481318638195,182385200
2015-12-15,174.77130126953125,175.69191447984534,172.93007484890305,174.49000170469617,154069600
2015-12-16,177.3284912109375,177.63536216918035,174.57518508997782,175.91347440310307,197017000
2015-12-17,174.6263885498047,177.71213819345883,174.60933654431307,177.64394317836155,173092500
2015-12-18,171.515380859375,174.0106701236027,171.35245544988638,173.8734814857543,251393500
2015-12-21,172.93026733398438,173.1103462624354,171.57542952214695,172.70732430834482,99094300
2015-12-22,174.49942016601562,174.79954725259077,172.82731531690624,173.83057822637187,111026200
2015-12-23,176.66036987304688,176.70324705698593,175.42558024756718,175.5199048185213,110987200
2015-12-24,176.3688201904297,176.9261974362042,176.14587714268788,176.40312717271613,48539600
2015-12-28,175.96578979492188,176.0086538911261,174.87677221519868,175.66566261582165,65899900
2015-12-29,177.8436737060547,178.17809475831766,177.0462131523036,177.08050704400443,92640700
2015-12-30,176.58316040039062,177.68076119794875,176.43738846331343,177.59500684236093,63317700
2015-12-31,174.81675720214844,176.54889339140533,174.81675720214844,175.89720467625068,114877900
2016-01-04,172.3728485107422,172.38141871060367,170.28913852823786,171.91837931686638,222353500
2016-01-05,172.66441345214844,173.12745290256362,171.54110217189057,172.69870734006668,110845800
2016-01-06,170.48643493652344,171.5497158269117,169.4402944522979,170.0748296715865,152112600
2016-01-07,166.39617919921875,169.30307400495977,166.00172746827457,167.4937669493094,213436100
2016-01-08,164.5697021484375,167.9396492170275,164.27815829374777,167.37370191019912,209817200
2016-01-11,164.73265075683594,165.8473920406195,162.76900147756106,165.50438767715147,187941300
2016-01-12,166.0617218017578,166.82488832170378,163.90084066719587,166.19892351156895,172330500
2016-01-13,161.92005920410156,167.09072991255164,161.53419079445007,166.73915539261893,221168900
2016-01-14,164.57827758789062,165.71874243912148,160.9167996323506,162.5374574558308,240795600
2016-01-15,161.04544067382812,161.86005480064384,159.08179133300797,160.15365546941786,324846400
2016-01-19,161.25978088378906,163.01764032880243,159.66484684804044,162.88902189215995,195244400
2016-01-20,159.19317626953125,160.77953962756553,155.22300240163315,158.66153611212994,286547800
2016-01-21,160.0850372314453,161.95436180213972,158.32717762153808,159.6734451113041,195772900
2016-01-22,163.36917114257812,163.57496058616897,161.96288657952488,162.7346231615363,168319600
2016-01-25,160.89962768554688,163.0519256121954,160.7024083983444,162.85470632499292,130371700
2016-01-26,163.0948486328125,163.3778223423182,161.2255238106153,161.5685151095001,141036800
2016-01-27,161.3197784423828,164.26096615383105,160.4022568350123,162.56313771714744,185681700
2016-01-28,162.1602020263672,163.094864528561,160.48809638384603,162.88907496288493,143798800
2016-01-29,166.11318969726562,166.25039142402977,162.8204267605872,162.9404750004366,210529300
2016-02-01,166.05313110351562,166.85060455744747,164.50107444786258,165.09274534626613,136061600
2016-02-02,163.0605010986328,164.61255780460567,162.5288477506831,164.60398760445045,182564900
2016-02-03,164.03805541992188,164.44964749780635,160.43659529881123,164.13237996738252,205054900
2016-02-04,164.2953338623047,165.28144359687553,162.88904869177765,163.53216714935303,139531800
2016-02-05,161.16546630859375,164.3553345774837,160.5223479170317,163.77224684958713,180788300
2016-02-08,158.9960174560547,159.59625868192555,156.74939468881917,159.29614461112882,191526700
2016-02-09,159.0045928955078,160.29941302997898,157.09239111143052,157.2295928487998,184513100
2016-02-10,158.86734008789062,161.49983030367585,158.73870860444725,159.84487917440634,148214100
2016-02-11,156.8008270263672,157.86412072753956,155.28306407746797,156.35492797951733,219058900
2016-02-12,160.0336151123047,160.05075551865278,157.74411477398635,158.60160612545897,127632400
2016-02-16,162.7346954345703,162.76041912644345,160.89109440084147,161.86863394485727,120250700
2016-02-17,165.3928680419922,165.77016617496284,163.78935097686684,163.91798247725646,136009500
2016-02-18,164.71548461914062,165.72733105832367,164.39821705603936,165.66730039272204,102343000
2016-02-19,164.63829040527344,164.79263252207602,163.30917658983407,163.9265712255959,114793000
2016-02-22,167.02215576171875,167.16792771382234,166.17323465729075,166.24183553197696,103640300
2016-02-23,164.91273498535156,166.62771760499484,164.7926736410687,166.353314105398,111455300
2016-02-24,165.66732788085938,165.95030159933862,162.34027030647636,163.4635818928674,150812200
2016-02-25,167.67381286621094,167.68239615160456,165.35001918865422,166.1217559860419,110728300
2016-02-26,167.28794860839844,168.65135642352755,167.125023193205,168.55704495607537,129833700
2016-02-29,165.97598266601562,168.26548243557937,165.7787633677682,167.30509654747735,125918100
2016-03-01,169.8775634765625,169.96331782084434,166.7391428894195,167.21933581513574,141799700
2016-03-02,170.64076232910156,170.69220971169614,169.14015261012705,169.56032804178014,102415000
2016-03-03,171.30960083007812,171.32675431867116,169.87759201309424,170.46067978247677,95172200
2016-03-04,171.86691284179688,172.65581606674226,170.66643068953064,171.506768196117,129293600
2016-03-07,172.00413513183594,172.41574027698022,170.85510020792847,170.93227126603963,100219000
2016-03-08,170.1262664794922,171.42965690218332,169.96335412539966,170.91516997942432,123974900
2016-03-09,170.9666290283203,171.3181905366951,170.1520017808822,170.94947553777436,94801200
2016-03-10,171.1038055419922,172.4157792478035,169.25163430730285,171.4639633964682,156838700
2016-03-11,173.8649444580078,173.90782164311403,171.08668080933177,172.57870741050078,137964500
2016-03-14,173.64195251464844,174.10499196427264,173.0159876580695,173.3504086728748,73612000
2016-03-15,173.3589630126953,173.66766031229332,172.39857722917935,172.66439735966858,93169100
2016-03-16,174.36224365234375,174.7738488164103,172.82734028304242,172.87021745650057,129303200
2016-03-17,175.46841430664062,175.98290113462542,173.87348027976282,174.27650215803618,134278500
2016-03-18,176.157958984375,176.50271926780536,175.65804736716774,175.9769512869289,138372400
2016-03-21,176.40789794921875,176.64061836045767,175.65803714293466,175.89075755417355,72926700
2016-03-22,176.31307983398438,176.89056048543011,175.45979361325968,175.6235461831463,97471900
2016-03-23,175.1495361328125,176.1148755293247,174.97714282478142,175.92525341190083,81052500
2016-03-24,175.07196044921875,175.10644437282338,173.8825281201269,174.10662101650342,84360900
2016-03-28,175.1753692626953,175.70975162177294,174.71855599088485,175.49427316707892,62408200
2016-03-29,176.79576110839844,176.90781411518364,174.45135443192964,174.76164393769056,92922900
2016-03-30,177.57150268554688,178.30412159845324,177.2008728752136,177.8128375217704,86365300
2016-03-31,177.14051818847656,177.90762090253034,176.97675247113472,177.47666402605608,94584100
2016-04-01,178.34722900390625,178.5368511208456,175.81319994277408,176.13211704040634,114423500
2016-04-04,177.76974487304688,178.47652059581245,177.4594553377434,178.26965652168926,63497000
2016-04-05,175.99415588378906,177.7783103570032,175.7355791502302,176.40787076642786,99662200
2016-04-06,177.916259765625,177.97660004947195,175.81318781501543,175.99419551479428,91839800
2016-04-07,175.78733825683594,177.17502016965992,175.04609177262384,176.81301790784877,113859000
2016-04-08,176.26132202148438,177.42491058159555,175.7183122731982,176.98532625136116,95040600
2016-04-11,175.84765625,177.61458216122358,175.7528452064194,176.90780653602982,83757500
2016-04-12,177.48529052734375,177.76972366341656,175.57184081322575,176.02003967780357,115350600
2016-04-13,179.278076171875,179.36427281535447,178.278252975263,178.4161623441256,96336400
2016-04-14,179.28668212890625,179.7952212586585,178.93330747151586,179.33840800361375,65212900
2016-04-15,179.0884552001953,179.42460106905415,178.76092373503388,179.2866916993271,75761600
